Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
-2,0,6,-2,0.046457767
-2,0,8,-1,0.046457767
-2,0,8,-1,0.046457767
-2,-1,9,0,0.046457767
-2,0,9,2,0.046457767
-1,0,8,1,0.046457767
-2,0,8,3,0.046457767
-2,0,9,3,0.056454659
-1,0,9,2,0.056454659
-2,0,9,1,0.056454659
-1,0,9,1,0.056454659
-2,0,9,3,0.056454659
-2,0,9,3,0.056454659
-2,0,6,2,0.056454659
-2,0,6,-2,0.001137018
-2,0,11,-3,0.001137018
-1,0,16,-3,0.001137018
-1,0,15,-2,0.01097703
-1,0,18,-3,0.01097703
-1,0,16,-3,0.01097703
-2,0,8,-2,0.01097703
-2,0,8,-3,0.01097703
-1,0,6,-3,0.01097703
-1,0,7,-1,0.020939112
-1,0,8,0,0.020939112
-1,0,9,1,0.020939112
-1,0,10,2,0.020939112
-1,0,11,6,0.020939112
-1,0,12,9,0.020939112
-2,0,12,11,0.030934572
-1,1,11,12,0.030934572
-1,1,10,12,0.030934572
-1,1,9,13,0.030934572
-1,0,8,14,0.030934572
-1,0,6,16,0.030934572
-1,0,5,16,0.040930271
-1,1,1,16,0.040930271
-1,0,0,16,0.040930271
-1,0,2,8,0.040930271
-2,0,0,8,0.040930271
6,0,1,-2,0.003762722
12,0,1,-2,0.003762722
18,0,3,-2,0.003762722
22,0,5,-1,0.003762722
22,0,10,-3,0.003762722
15,0,14,-2,0.01374507
21,0,19,-2,0.01374507
29,0,23,-2,0.01374507
33,0,27,-2,0.01374507
36,0,32,-3,0.01374507
39,0,37,-2,0.01374507
40,0,43,-2,0.023715734
41,0,48,-2,0.023715734
41,0,54,-2,0.023715734
38,0,55,-3,0.023715734
36,0,56,-3,0.023715734
35,0,55,-2,0.023715734
32,0,62,-2,0.023715734
31,1,62,-1,0.033711195
34,0,52,-2,0.033711195
39,0,48,-3,0.033711195
41,-1,50,-3,0.033711195
39,0,32,-3,0.033711195
38,-1,19,-3,0.033711195
32,-1,5,-3,0.033711195
16,-1,0,-3,0.043704748
7,0,1,-2,0.043704748
-1,0,6,0,0.043704748
-1,-1,9,2,0.043704748
1,0,11,3,0.043704748
0,0,14,6,0.043704748
1,0,16,7,0.043704748
3,0,19,9,0.053704023
3,0,18,11,0.053704023
4,0,16,12,0.053704023
3,1,13,15,0.053704023
2,0,12,19,0.053704023
0,1,6,23,0.053704023
1,1,9,27,0.053704023
4,3,12,30,0.063694954
5,5,8,35,0.063694954
1,8,3,34,0.063694954
-1,9,1,29,0.063694954
-1,10,1,15,0.063694954
-1,9,0,7,0.063694954
-2,8,0,9,0.063694954
-1,10,0,9,0.073689699
-1,13,0,11,0.073689699
-1,15,0,12,0.073689699
-2,14,0,13,0.073689699
-2,10,0,13,0.073689699
-2,6,-1,13,0.073689699
-1,4,0,11,0.073689699
-2,4,0,11,0.083680868
-2,4,0,13,0.083680868
-1,4,0,10,0.083680868
-2,3,0,6,0.083680868
-1,4,-1,6,0.083680868
-1,3,0,8,0.083680868
-2,4,0,8,0.083680868
-1,3,0,6,0.093678236
-1,0,6,-2,0.006565094
-2,0,8,-2,0.006565094
-1,0,11,-3,0.006565094
0,0,13,-2,0.006565094
1,-1,15,-2,0.006565094
3,-1,17,-3,0.006565094
4,-1,13,-3,0.0163908
5,0,13,-3,0.0163908
5,0,9,-3,0.0163908
-1,-1,9,-2,0.0163908
-1,0,7,-3,0.0163908
-1,-1,8,-3,0.0163908
-1,-1,10,-3,0.0163908
0,-1,9,-3,0.026385069
0,0,7,-1,0.026385069
0,0,9,-1,0.026385069
1,0,10,0,0.026385069
2,0,11,2,0.026385069
2,0,12,4,0.026385069
2,0,13,7,0.036380291
1,0,13,8,0.036380291
1,0,14,11,0.036380291
2,0,15,12,0.036380291
2,0,15,14,0.036380291
2,1,14,14,0.036380291
6,3,16,17,0.036380291
7,5,15,25,0.046374798
7,6,10,26,0.046374798
2,5,6,24,0.046374798
-1,2,2,21,0.046374798
-1,2,2,17,0.046374798
-1,2,1,14,0.046374798
0,2,1,11,0.046374798
-1,2,1,8,0.056369066
-2,2,0,7,0.056369066
-1,2,0,7,0.056369066
-2,2,0,7,0.056369066
-1,2,1,7,0.056369066
-1,3,0,8,0.056369066
-1,2,0,8,0.056369066
-1,2,-1,8,0.056369066
-1,2,1,7,0.066364288
-1,2,0,8,0.066364288
-1,2,0,8,0.066364288
-1,2,0,9,0.066364288
-1,2,1,9,0.066364288
-1,2,1,13,0.066364288
-2,2,0,17,0.066364288
0,2,0,16,0.076358795
-2,2,1,13,0.076358795
-1,2,0,11,0.076358795
-1,2,1,9,0.076358795
-1,3,0,6,0.076358795
-1,3,0,6,0.076358795
-2,3,-1,6,0.076358795
-1,3,-1,6,0.086352825
-2,2,-1,6,0.086352825
-1,2,-1,7,0.086352825
-1,1,-1,6,0.086352825
-2,2,-1,7,0.086352825
-1,1,-1,6,0.086352825
-2,1,-1,6,0.086352825
-2,1,-1,7,0.086352825
-1,1,-1,6,0.096348286
1,0,6,-2,0.00558877
0,0,7,-3,0.00558877
1,-1,10,-2,0.00558877
4,0,13,-2,0.00558877
5,-1,16,-2,0.015363693
7,0,19,-2,0.015363693
11,0,22,-2,0.015363693
11,0,26,-2,0.015363693
12,0,30,-2,0.015363693
11,0,37,-2,0.015363693
6,0,32,-2,0.015363693
6,0,32,-2,0.025357723
6,-1,39,-3,0.025357723
3,0,33,-2,0.025357723
3,0,27,-2,0.025357723
5,0,26,-2,0.025357723
8,0,23,-3,0.025357723
15,0,19,-3,0.035353899
19,-1,14,-3,0.035353899
22,0,11,-2,0.035353899
23,-1,10,-2,0.035353899
24,-1,8,-3,0.035353899
24,-1,9,-3,0.035353899
25,-1,10,-2,0.035353899
26,-1,12,-3,0.045347452
18,-1,8,-3,0.04672718
13,-1,6,-3,0.048720598
6,0,4,-2,0.049718618
-1,0,6,2,0.050715208
-1,-1,7,3,0.05271101
-1,-1,8,4,0.053707123
0,0,8,5,0.055701733
-1,0,9,6,0.05670023
0,-1,12,6,0.057696819
0,0,13,7,0.059690952
0,-1,13,9,0.060689449
0,0,13,9,0.062683344
-1,0,13,10,0.063680887
0,0,14,10,0.06567502
1,0,14,11,0.066672802
1,0,15,13,0.068668127
2,0,16,18,0.069664478
4,2,14,22,0.071661711
5,3,12,27,0.07265687
4,4,10,26,0.073654652
3,4,6,21,0.07582593
-1,1,2,11,0.07582593
1,0,6,-2,0.003592968
2,-1,7,-3,0.005588293
2,-1,10,-3,0.008579731
3,-1,14,-2,0.01057601
3,-1,18,-2,0.012567043
4,-1,23,-3,0.014562845
5,-1,28,-2,0.01556015
9,-1,34,-2,0.017554998
12,0,38,-3,0.018551588
18,-1,40,-3,0.019548655
13,-1,43,-3,0.021544218
5,0,55,-3,0.023539066
3,-1,52,-3,0.024535656
3,-1,51,-3,0.026530266
4,-1,51,-3,0.027527094
8,-1,49,-3,0.028524637
14,-1,40,-3,0.030520201
18,-1,37,-3,0.03151679
18,-1,17,-3,0.033512354
16,-1,12,-3,0.034508944
10,-1,8,-3,0.036503553
-1,-1,6,-1,0.037500381
-2,-1,7,2,0.038498402
-1,-1,9,5,0.040492535
-1,-1,11,8,0.04156065
-1,-1,12,11,0.04156065
-2,-1,13,12,0.04156065
-1,-1,14,14,0.04156065
-1,-1,15,15,0.04156065
-1,-1,15,16,0.04156065
-1,-1,15,18,0.04156065
-1,-1,14,20,0.051555157
-1,0,12,22,0.051555157
-1,0,10,24,0.051555157
-1,-1,10,25,0.051555157
-1,-1,10,26,0.051555157
-1,0,13,26,0.051555157
-1,0,15,26,0.051555157
0,1,18,29,0.061549902
2,2,18,36,0.061549902
2,4,15,41,0.061549902
2,6,14,44,0.061549902
-1,6,7,43,0.061549902
-1,4,3,39,0.061549902
-1,2,1,30,0.061549902
-1,3,1,24,0.071544647
-1,2,1,17,0.071544647
-1,3,1,9,0.071544647
-1,4,1,10,0.071544647
-1,4,1,16,0.071544647
-1,4,1,20,0.071544647
-1,4,0,23,0.071544647
0,4,1,23,0.081539631
-1,4,0,25,0.081539631
-1,4,0,26,0.081539631
-1,4,0,26,0.081539631
-1,4,1,26,0.081539631
-1,4,0,26,0.081539631
-1,4,1,26,0.081539631
-1,4,0,23,0.091533184
0,4,1,22,0.091533184
-1,4,0,22,0.091533184
-1,3,0,20,0.091533184
-1,3,1,20,0.091533184
-1,3,0,20,0.091533184
-1,4,1,22,0.091533184
-1,3,1,21,0.101528645
-1,4,0,19,0.101528645
-1,3,1,17,0.101528645
-1,3,1,15,0.101528645
0,3,0,12,0.101528645
0,3,0,9,0.101528645
-1,3,0,6,0.101528645
-1,3,0,6,0.101528645
-1,2,-1,6,0.111522913
-1,2,-1,7,0.111522913
-1,1,0,8,0.111522913
-1,1,-1,9,0.111522913
-1,2,-1,8,0.111522913
-1,1,-1,8,0.111522913
-1,1,-1,8,0.111522913
0,2,0,8,0.121517658
-1,2,-1,8,0.121517658
-1,1,-1,6,0.121517658
-1,1,-1,6,0.121517658
-1,1,-1,6,0.121517658
0,-1,6,-2,0.007343054
-1,-1,6,-2,0.007343054
0,-1,7,-2,0.007343054
0,0,10,-3,0.01723361
-1,-1,12,-2,0.01723361
0,-1,16,-2,0.01723361
0,0,22,-2,0.01723361
0,-1,28,-2,0.01723361
0,0,34,-2,0.02718544
0,-1,42,-3,0.02718544
-1,0,49,-2,0.02718544
0,0,55,-2,0.02718544
0,0,61,-3,0.02718544
0,0,67,-3,0.02718544
1,-1,72,-3,0.037179708
1,-1,76,-2,0.037179708
1,0,78,-2,0.037179708
0,-1,82,-3,0.037179708
-1,0,79,-3,0.037179708
-1,-1,75,-2,0.037179708
-1,0,71,-3,0.037179708
-1,-1,68,-3,0.047174215
-1,-1,67,-3,0.047174215
-1,0,65,-3,0.047174215
-1,0,62,-2,0.047174215
-1,0,58,-3,0.047174215
0,-1,54,-2,0.047174215
0,0,50,-3,0.047174215
4,-1,41,-3,0.057169914
9,0,37,-3,0.057169914
13,0,33,-3,0.057169914
15,0,40,-3,0.057169914
17,0,46,-3,0.057169914
18,-1,41,-3,0.057169914
17,-1,36,-3,0.057169914
14,-1,33,-3,0.067164421
8,-1,29,-3,0.067164421
-1,0,13,-2,0.067164421
-1,-1,7,5,0.067164421
-1,0,10,9,0.067164421
-1,-1,13,11,0.067164421
-1,0,15,15,0.067164421
-1,0,16,18,0.077159166
-1,0,17,21,0.077159166
-1,0,18,24,0.077159166
0,-1,19,27,0.077159166
-1,0,20,30,0.077159166
0,0,21,33,0.077159166
-1,0,20,37,0.077159166
-1,0,21,40,0.087153435
-1,1,20,44,0.087153435
-1,0,21,48,0.087153435
-1,1,22,52,0.087153435
-1,2,23,56,0.087153435
0,2,25,60,0.087153435
-1,4,26,63,0.087153435
1,7,26,70,0.09714818
1,9,24,68,0.09714818
2,11,23,68,0.09714818
3,12,22,66,0.09714818
2,15,19,67,0.09714818
-1,17,14,70,0.09714818
-1,16,8,71,0.09714818
-1,14,3,66,0.107142687
-1,12,2,56,0.107142687
-1,12,3,51,0.107142687
-1,13,2,49,0.107142687
-1,14,2,48,0.107142687
-1,14,2,45,0.107142687
-1,14,1,41,0.107142687
-1,15,1,40,0.107142687
-1,14,1,39,0.117137909
-1,15,1,40,0.117137909
-1,16,1,42,0.117137909
-1,16,1,44,0.117137909
-1,16,1,47,0.117137909
-1,16,1,46,0.117137909
-1,16,1,47,0.127132416
-1,15,1,49,0.127132416
-1,15,1,50,0.127132416
-1,15,1,54,0.127132416
-1,15,1,57,0.127132416
-1,15,2,58,0.127132416
-1,14,1,59,0.127132416
-1,13,2,61,0.137127876
-1,14,1,61,0.137127876
-1,14,1,60,0.137127876
-1,16,1,63,0.137127876
-1,18,1,65,0.137127876
-1,19,1,66,0.137127876
0,20,1,65,0.137127876
0,23,1,65,0.147122622
-1,24,1,63,0.147122622
-1,24,1,62,0.147122622
-1,26,0,56,0.147122622
-1,26,1,53,0.147122622
-1,27,0,51,0.147122622
-1,27,0,49,0.147122622
-1,28,1,49,0.157116652
-1,27,2,48,0.157116652
-1,28,0,46,0.157116652
-1,27,0,44,0.157116652
0,26,1,39,0.157116652
0,26,1,37,0.157116652
0,28,1,37,0.157116652
-1,29,1,36,0.167111874
-1,29,0,36,0.167111874
-1,29,0,36,0.167111874
-1,29,0,36,0.167111874
0,29,0,37,0.167111874
-1,29,0,36,0.167111874
-1,29,-1,37,0.167111874
-1,30,0,37,0.177105904
-1,29,0,38,0.177105904
-1,29,0,39,0.177105904
0,28,0,40,0.177105904
0,28,0,41,0.177105904
-1,27,-1,42,0.177105904
-1,26,0,41,0.177105904
-1,26,0,42,0.187099695
-1,25,0,42,0.187099695
-1,26,0,43,0.187099695
-1,26,0,42,0.187099695
-1,26,0,42,0.187099695
-1,26,0,41,0.187099695
-1,26,0,40,0.187099695
0,26,0,39,0.197095871
-1,25,-1,36,0.197095871
-1,23,0,31,0.197095871
-1,22,0,19,0.197095871
-1,19,0,12,0.197095871
-1,16,0,10,0.197095871
-1,11,-1,8,0.197095871
-1,6,-1,7,0.207089901
-1,6,0,5,0.207089901
-1,6,-1,3,0.207089901
-1,6,0,2,0.207089901
2,-1,6,-2,0.006605148
1,0,6,-3,0.006605148
2,0,6,-2,0.006605148
3,-1,8,-3,0.006605148
2,-1,10,-2,0.006605148
2,0,12,-2,0.006605148
3,0,15,-2,0.0163908
3,0,17,-3,0.0163908
4,0,20,-3,0.0163908
8,-1,23,-2,0.0163908
8,-1,21,-3,0.0163908
8,0,22,-3,0.0163908
10,-1,26,-2,0.0163908
11,-1,29,-3,0.026384354
12,0,30,-2,0.026384354
13,-1,31,-2,0.026384354
13,0,33,-3,0.026384354
14,0,35,-3,0.026384354
14,-1,37,-2,0.026384354
12,0,37,-3,0.026384354
11,0,36,-3,0.036349535
10,-1,35,-3,0.036349535
9,-1,33,-3,0.036349535
8,0,30,-3,0.036349535
7,0,28,-2,0.036349535
6,-1,28,-3,0.036349535
4,-1,23,-3,0.036349535
2,-1,14,-3,0.046374559
2,-1,10,-2,0.046374559
3,0,6,-1,0.046374559
2,0,6,-1,0.046374559
3,0,6,1,0.046374559
2,1,7,1,0.046374559
3,1,7,2,0.046374559
3,2,8,2,0.056373119
3,2,9,3,0.056373119
4,3,8,3,0.056373119
4,3,8,4,0.056373119
4,4,9,4,0.056373119
4,4,10,5,0.056373119
5,5,11,5,0.056373119
5,6,13,5,0.066362619
3,8,9,6,0.066362619
5,9,13,7,0.066362619
10,16,11,6,0.066362619
13,23,10,6,0.066362619
16,29,9,6,0.066362619
16,30,7,5,0.066362619
12,26,2,3,0.076360703
2,22,1,1,0.076360703
0,15,0,3,0.076360703
0,20,0,4,0.076360703
0,18,0,3,0.076360703
-1,24,0,3,0.076360703
0,26,0,1,0.076360703
-1,24,0,1,0.086351156
0,18,0,-1,0.086351156
-1,11,0,-1,0.086351156
-1,8,-1,0,0.086351156
0,6,-1,0,0.086351156
-1,4,0,6,0.086351156
-1,3,-1,7,0.086351156
-1,3,0,9,0.086351156
-1,3,0,8,0.096346617
-1,3,0,7,0.096346617
5,0,6,-2,0.001008272
6,-1,6,-3,0.001008272
7,0,6,-2,0.001008272
6,-1,6,-2,0.010806561
5,0,6,-2,0.010806561
3,0,6,-3,0.010806561
4,-1,6,-3,0.010806561
5,0,7,-4,0.010806561
5,0,10,-3,0.010806561
6,2,12,-3,0.020816803
7,5,15,-2,0.020816803
8,6,15,0,0.020816803
8,7,16,2,0.020816803
5,8,17,3,0.020816803
5,10,16,6,0.020816803
8,13,13,7,0.020816803
13,17,13,9,0.030791998
18,24,14,10,0.030791998
19,35,15,12,0.030791998
21,44,16,13,0.030791998
21,54,17,15,0.030791998
23,60,17,18,0.030791998
23,67,17,24,0.030791998
23,72,15,29,0.040786028
22,73,13,31,0.040786028
19,67,11,33,0.040786028
13,57,8,34,0.040786028
5,55,1,33,0.040786028
1,50,1,25,0.040786028
0,46,0,16,0.050782204
1,34,0,13,0.050782204
0,30,0,10,0.050782204
0,29,1,10,0.050782204
0,27,1,8,0.050782204
0,25,0,8,0.050782204
0,26,1,10,0.050782204
0,26,1,10,0.061120033
0,26,0,11,0.062513351
0,27,0,12,0.064540625
-1,28,-1,14,0.06553793
0,28,0,14,0.066536188
0,28,0,15,0.06853199
-1,26,0,15,0.069526911
0,19,0,14,0.071521997
0,18,0,12,0.072518587
0,18,0,11,0.073515654
-1,16,0,6,0.075510502
0,13,0,5,0.076510906
-1,6,0,4,0.078477621
0,6,0,4,0.079500675
-1,6,0,2,0.081466198
-1,6,0,2,0.082493782
-1,6,0,1,0.083489895
2,0,6,-2,0.008159161
3,0,9,-2,0.008159161
5,-1,14,-2,0.008159161
7,0,20,-2,0.008159161
10,0,24,-2,0.008159161
14,0,28,-2,0.018014908
14,0,31,-3,0.018014908
15,0,35,-3,0.018014908
15,0,37,-3,0.018014908
15,0,38,-2,0.018014908
14,1,40,-3,0.018014908
14,0,41,-2,0.028010607
12,0,43,-2,0.028010607
13,0,48,-2,0.028010607
14,0,52,-2,0.028010607
13,0,56,-2,0.028010607
13,0,57,-3,0.028010607
12,-1,59,-2,0.028010607
10,-1,60,-3,0.038004875
10,0,60,-3,0.038004875
10,0,60,-3,0.038004875
10,0,60,-1,0.038004875
8,0,58,-2,0.038004875
7,0,55,-3,0.038004875
6,0,50,-3,0.038004875
5,0,46,-2,0.047998905
3,0,40,-2,0.047998905
3,0,37,-3,0.047998905
9,-1,21,-3,0.047998905
16,0,13,-3,0.047998905
16,-1,14,-3,0.047998905
16,0,15,-3,0.047998905
13,-1,15,-3,0.057993174
7,-1,16,-3,0.057993174
5,0,16,-3,0.057993174
1,0,15,-3,0.057993174
0,0,13,-2,0.057993174
0,0,12,-3,0.057993174
1,1,10,-1,0.057993174
1,1,12,1,0.067988873
2,1,14,2,0.067988873
3,3,16,5,0.067988873
6,4,18,7,0.067988873
6,5,18,9,0.067988873
6,7,20,11,0.067988873
7,7,20,12,0.067988873
7,9,21,13,0.077983856
7,9,21,15,0.077983856
8,9,18,16,0.077983856
9,9,18,17,0.077983856
10,11,19,19,0.077983856
11,13,19,22,0.077983856
13,16,17,25,0.077983856
13,21,16,28,0.087978601
11,23,14,25,0.087978601
3,21,8,19,0.087978601
-1,20,5,15,0.087978601
-1,18,2,11,0.087978601
-1,21,2,15,0.087978601
0,22,1,16,0.087978601
0,26,1,12,0.097973347
-1,29,0,12,0.097973347
-1,30,0,12,0.097973347
-1,31,0,11,0.097973347
-1,31,0,11,0.097973347
-1,30,0,10,0.097973347
0,30,0,9,0.097973347
-1,27,0,6,0.1079669
-1,19,0,4,0.1079669
0,12,0,2,0.1079669
-1,8,-1,1,0.1079669
-1,6,0,5,0.1079669
-1,6,-1,6,0.1079669
-2,6,0,6,0.1079669
-1,6,-1,7,0.117961645
-1,6,0,7,0.117961645
-1,6,-1,8,0.117961645
-1,6,-1,9,0.117961645
-1,7,-1,11,0.117961645
-1,7,-1,12,0.117961645
0,8,0,13,0.117961645
-1,7,-1,13,0.127955914
-1,7,-1,13,0.127955914
-1,7,0,14,0.127955914
-1,7,-1,14,0.127955914
-1,7,-1,14,0.127955914
-1,7,-1,13,0.127955914
0,7,0,13,0.127955914
-1,6,-1,13,0.137950897
-1,6,-1,12,0.137950897
0,5,0,11,0.137950897
-1,5,-1,8,0.137950897
-1,4,-1,6,0.137950897
4,0,6,-2,0.012056828
5,0,9,-3,0.015047789
7,0,13,-2,0.018040895
10,0,17,-2,0.020036221
13,0,22,-2,0.024027109
16,-1,25,-2,0.026020288
18,0,27,-2,0.028014183
20,-1,29,-3,0.030007601
23,0,29,-3,0.031005859
24,-1,30,-3,0.032001972
25,0,31,-3,0.03399682
26,-1,32,-3,0.034994364
26,0,34,-3,0.035992622
24,0,35,-3,0.036989212
22,0,34,-3,0.038983107
20,0,32,-3,0.03998065
18,-1,30,-2,0.041975737
16,1,27,-3,0.043970585
14,0,25,-3,0.044967651
10,1,30,-1,0.045964718
13,0,31,-2,0.047959328
4,0,30,-1,0.048956871
6,-1,26,-3,0.049981833
7,-1,23,-2,0.049981833
8,0,20,-3,0.049981833
11,0,19,-2,0.049981833
13,0,18,-3,0.049981833
15,-1,17,-3,0.049981833
16,-1,17,-3,0.059977055
20,-1,16,-3,0.059977055
22,0,14,-2,0.059977055
22,-1,12,-3,0.059977055
23,0,7,-3,0.059977055
21,-1,6,-3,0.059977055
16,0,4,-3,0.059977055
10,-1,1,-3,0.069970608
1,-1,6,-2,0.069970608
3,0,9,0,0.069970608
4,0,12,1,0.069970608
5,-1,13,2,0.069970608
6,-1,14,2,0.069970608
7,0,15,3,0.069970608
9,1,14,4,0.079966068
9,2,14,5,0.079966068
10,4,14,6,0.079966068
11,5,15,8,0.079966068
11,5,15,10,0.079966068
12,5,15,11,0.079966068
12,6,16,13,0.079966068
11,6,16,14,0.089959621
11,5,16,17,0.089959621
11,5,14,22,0.089959621
14,4,14,27,0.089959621
13,5,13,33,0.089959621
16,10,11,35,0.089959621
16,14,13,38,0.089959621
16,17,11,36,0.099955559
15,18,8,36,0.099955559
13,19,5,36,0.099955559
10,20,2,36,0.099955559
4,23,1,34,0.099955559
1,22,1,25,0.099955559
0,21,0,21,0.099955559
0,24,1,23,0.109949827
0,25,0,28,0.109949827
0,25,1,33,0.109949827
0,25,0,39,0.109949827
-1,27,0,44,0.109949827
0,28,0,47,0.109949827
0,28,0,50,0.109949827
0,28,0,52,0.119944572
0,30,1,60,0.119944572
0,31,1,60,0.119944572
-1,33,0,62,0.119944572
-1,34,1,63,0.119944572
-1,32,0,61,0.119944572
-1,30,0,60,0.119944572
0,24,0,59,0.129939079
0,12,0,59,0.129939079
-1,9,0,60,0.129939079
-1,9,0,66,0.129939079
-1,6,0,70,0.129939079
-1,5,1,71,0.129939079
-1,5,0,73,0.129939079
-1,6,0,74,0.139933348
0,6,0,73,0.139933348
-1,6,0,73,0.139933348
0,7,0,71,0.139933348
-1,7,0,69,0.139933348
-1,8,0,66,0.139933348
0,6,0,63,0.139933348
-1,6,0,61,0.139933348
-1,7,0,59,0.149928808
-1,6,0,57,0.149928808
-1,6,0,55,0.149928808
-1,6,0,55,0.149928808
-1,5,0,55,0.149928808
-1,5,0,55,0.149928808
-1,5,0,56,0.149928808
-1,4,-1,55,0.159923315
0,4,0,55,0.159923315
-1,4,-1,55,0.159923315
-1,4,-1,55,0.159923315
-1,3,0,53,0.159923315
-1,0,6,-2,0.004539967
-1,0,8,-2,0.006532907
0,0,11,-3,0.008527517
-1,0,12,-2,0.011518002
-1,0,10,-2,0.013535738
-1,-1,6,-3,0.015508175
0,0,6,-2,0.017502308
-1,0,6,-2,0.019496441
0,-1,6,-3,0.020493269
0,-1,8,-3,0.021581173
1,0,10,-2,0.021581173
1,-1,11,-2,0.021581173
2,0,13,0,0.021581173
3,0,13,1,0.021581173
4,0,15,3,0.021581173
3,-1,15,5,0.031575441
4,0,16,7,0.031575441
4,0,16,7,0.031575441
4,0,16,8,0.031575441
4,0,14,10,0.031575441
5,0,14,11,0.031575441
3,0,14,14,0.031575441
4,0,12,17,0.041571379
4,1,13,20,0.041571379
3,1,15,23,0.041571379
1,0,15,29,0.041571379
3,2,16,37,0.041571379
3,3,17,44,0.041571379
3,5,16,47,0.041571379
3,5,15,52,0.051566362
1,5,12,56,0.051566362
0,5,7,58,0.051566362
-1,7,1,58,0.051566362
0,7,1,58,0.051566362
0,4,2,55,0.051566362
0,5,1,50,0.051566362
-1,5,0,49,0.061560631
-1,5,1,45,0.061560631
-1,6,1,40,0.061560631
-1,6,0,34,0.061560631
0,7,0,26,0.061560631
-1,8,0,25,0.061560631
-1,7,1,25,0.061560631
0,8,0,23,0.071554422
-1,7,1,23,0.071554422
0,7,0,25,0.071554422
-1,6,0,24,0.071554422
-1,7,0,25,0.071554422
0,7,1,28,0.071554422
-1,6,1,29,0.071554422
-1,5,0,33,0.081548929
-1,5,1,35,0.081548929
-1,4,0,36,0.081548929
0,3,1,36,0.081548929
-1,4,1,35,0.081548929
0,4,1,32,0.081548929
-1,4,1,33,0.081548929
-1,4,0,32,0.091544628
-1,4,0,32,0.091544628
-1,5,0,32,0.091544628
0,5,0,33,0.091544628
-1,5,0,24,0.091544628
-1,6,0,25,0.091544628
0,6,1,25,0.091544628
-1,6,0,25,0.10153842
-1,7,0,26,0.10153842
0,7,1,25,0.10153842
-1,6,0,23,0.10153842
-1,6,0,21,0.10153842
-1,7,0,18,0.10153842
-1,7,0,18,0.10153842
-1,7,0,18,0.10153842
0,6,0,15,0.111533642
-1,6,-1,13,0.111533642
-1,5,-1,11,0.111533642
-1,4,-1,11,0.111533642
-1,3,0,10,0.111533642
-1,4,-1,9,0.111533642
-1,3,-1,7,0.121527195
-1,2,0,6,0.121527195
1,0,6,-2,0.007635117
1,0,7,-2,0.007635117
0,-1,8,-3,0.007635117
1,0,9,-3,0.017447472
0,-1,10,-3,0.018712759
0,0,11,-2,0.019685984
1,0,13,-3,0.021711588
1,0,14,-3,0.022678852
1,0,8,-3,0.02367568
3,-1,8,-3,0.02666831
5,0,9,-2,0.027665377
8,-1,9,-3,0.029660463
11,0,7,-3,0.030656815
13,0,11,-2,0.031654835
11,-1,10,-3,0.033648491
6,0,5,-3,0.034646511
1,-1,6,-2,0.035698175
1,-1,8,-1,0.035698175
0,-1,7,1,0.035698175
1,0,10,4,0.035698175
1,0,12,6,0.035698175
1,0,14,9,0.035698175
1,0,15,12,0.035698175
1,0,16,15,0.045693159
1,1,16,19,0.045693159
1,2,17,23,0.045693159
3,4,18,27,0.045693159
3,9,19,31,0.045693159
4,12,19,38,0.045693159
4,15,18,45,0.045693159
4,20,17,52,0.055687904
3,24,14,56,0.055687904
-1,25,6,54,0.055687904
0,24,2,44,0.055687904
0,26,2,34,0.055687904
0,26,1,33,0.055687904
-1,26,1,34,0.06568265
-1,27,1,25,0.06568265
0,29,1,22,0.06568265
0,31,2,23,0.06568265
-1,33,1,25,0.06568265
0,34,0,28,0.06568265
-1,35,1,31,0.06568265
-1,35,0,34,0.075677872
0,35,0,36,0.075677872
-1,35,1,38,0.075677872
-1,34,0,39,0.075677872
0,31,1,40,0.075677872
0,25,1,41,0.075677872
-1,23,0,41,0.075677872
-1,20,1,41,0.085671902
-1,17,0,41,0.085671902
-1,13,0,41,0.085671902
-1,9,1,42,0.085671902
0,6,1,45,0.085671902
-1,5,1,45,0.085671902
0,6,1,47,0.085671902
-2,6,0,47,0.095665932
-1,5,0,39,0.095665932
-1,6,1,34,0.095665932
-1,6,0,36,0.095665932
0,6,0,39,0.095665932
-1,6,1,40,0.095665932
-1,6,0,41,0.095665932
-1,6,0,40,0.095665932
-1,5,1,39,0.105660439
-1,5,1,37,0.105660439
0,5,1,31,0.105660439
-1,5,0,26,0.105660439
-1,5,0,23,0.105660439
-1,5,0,20,0.105660439
-1,5,0,19,0.105660439
-1,4,0,18,0.11598897
-1,5,1,17,0.116986513
-1,6,0,16,0.118980646
-1,5,0,16,0.120974064
-1,6,0,16,0.121972561
-1,6,0,16,0.122970104
-2,6,0,17,0.124963999
-1,6,-1,16,0.125961781
-1,6,0,16,0.127956629
-1,7,-1,15,0.128954172
-1,6,0,16,0.130948544
-1,6,-1,14,0.13194561
-1,6,-1,13,0.133940458
-2,6,-1,12,0.134937286
-1,5,-1,9,0.135935068
0,0,6,-3,0.005818605
0,0,7,-2,0.005818605
0,0,9,-3,0.005818605
2,0,9,-2,0.005818605
2,-1,10,-3,0.005818605
2,0,12,-3,0.015657187
1,-1,15,-2,0.015657187
1,0,15,-3,0.015657187
-1,-1,19,-3,0.015657187
0,0,22,-3,0.015657187
-1,0,27,-3,0.015657187
-1,0,32,-3,0.015657187
-1,0,36,-3,0.025630474
0,0,42,-2,0.025630474
